image_path,person_name,bbox,split_type
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Gerry_Adams/Gerry_Adams_0001.jpg,Gerry_Adams,"[75, 67, 170, 194]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Carlos_Menem/Carlos_Menem_0004.jpg,Carlos_Menem,"[79, 67, 170, 192]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Ricardo_Lagos/Ricardo_Lagos_0027.jpg,Ricardo_Lagos,"[81, 67, 171, 188]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Joschka_Fischer/Joschka_Fischer_0013.jpg,Joschka_Fischer,"[62, 60, 181, 197]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/George_W_Bush/George_W_Bush_0406.jpg,George_W_Bush,"[74, 64, 178, 218]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Julianne_Moore/Julianne_Moore_0010.jpg,Julianne_Moore,"[78, 67, 170, 191]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Jackie_Chan/Jackie_Chan_0003.jpg,Jackie_Chan,"[79, 67, 169, 187]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/George_W_Bush/George_W_Bush_0385.jpg,George_W_Bush,"[75, 62, 171, 193]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Hugo_Chavez/Hugo_Chavez_0060.jpg,Hugo_Chavez,"[72, 60, 179, 191]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Jose_Maria_Aznar/Jose_Maria_Aznar_0011.jpg,Jose_Maria_Aznar,"[73, 62, 172, 197]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Cesar_Gaviria/Cesar_Gaviria_0002.jpg,Cesar_Gaviria,"[74, 68, 171, 188]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Richard_Myers/Richard_Myers_0001.jpg,Richard_Myers,"[-50, 35, 55, 191]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Luis_Horna/Luis_Horna_0006.jpg,Luis_Horna,"[77, 73, 168, 188]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Ali_Naimi/Ali_Naimi_0007.jpg,Ali_Naimi,"[76, 80, 166, 197]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Tony_Blair/Tony_Blair_0047.jpg,Tony_Blair,"[80, 59, 173, 194]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Gerhard_Schroeder/Gerhard_Schroeder_0089.jpg,Gerhard_Schroeder,"[77, 64, 174, 191]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Matthew_Perry/Matthew_Perry_0003.jpg,Matthew_Perry,"[79, 61, 171, 193]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Recep_Tayyip_Erdogan/Recep_Tayyip_Erdogan_0020.jpg,Recep_Tayyip_Erdogan,"[72, 67, 172, 200]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Queen_Elizabeth_II/Queen_Elizabeth_II_0008.jpg,Queen_Elizabeth_II,"[78, 53, 178, 190]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Aleksander_Kwasniewski/Aleksander_Kwasniewski_0003.jpg,Aleksander_Kwasniewski,"[74, 58, 174, 191]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Pervez_Musharraf/Pervez_Musharraf_0012.jpg,Pervez_Musharraf,"[85, 68, 175, 188]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Bud_Selig/Bud_Selig_0002.jpg,Bud_Selig,"[62, 57, 168, 204]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Jean_Chretien/Jean_Chretien_0038.jpg,Jean_Chretien,"[74, 55, 172, 196]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/George_W_Bush/George_W_Bush_0318.jpg,George_W_Bush,"[75, 64, 173, 191]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Eduardo_Duhalde/Eduardo_Duhalde_0014.jpg,Eduardo_Duhalde,"[79, 64, 175, 192]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/George_W_Bush/George_W_Bush_0219.jpg,George_W_Bush,"[63, 67, 157, 210]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Guillermo_Coria/Guillermo_Coria_0009.jpg,Guillermo_Coria,"[74, 63, 173, 188]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Serena_Williams/Serena_Williams_0023.jpg,Serena_Williams,"[68, 57, 180, 203]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Nestor_Kirchner/Nestor_Kirchner_0023.jpg,Nestor_Kirchner,"[74, 66, 167, 192]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/William_Macy/William_Macy_0003.jpg,William_Macy,"[76, 67, 169, 190]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Donald_Rumsfeld/Donald_Rumsfeld_0076.jpg,Donald_Rumsfeld,"[74, 62, 168, 198]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Geraldine_Chaplin/Geraldine_Chaplin_0001.jpg,Geraldine_Chaplin,"[76, 69, 172, 192]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Robert_De_Niro/Robert_De_Niro_0003.jpg,Robert_De_Niro,"[76, 67, 171, 194]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/George_W_Bush/George_W_Bush_0470.jpg,George_W_Bush,"[82, 72, 170, 191]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Franz_Fischler/Franz_Fischler_0004.jpg,Franz_Fischler,"[89, 65, 175, 180]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Jiang_Zemin/Jiang_Zemin_0019.jpg,Jiang_Zemin,"[80, 69, 173, 192]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Jack_Straw/Jack_Straw_0024.jpg,Jack_Straw,"[73, 70, 162, 191]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Naomi_Watts/Naomi_Watts_0012.jpg,Naomi_Watts,"[82, 51, 185, 192]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/David_Beckham/David_Beckham_0017.jpg,David_Beckham,"[75, 65, 168, 193]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Jean_Chretien/Jean_Chretien_0029.jpg,Jean_Chretien,"[83, 72, 169, 191]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Rita_Wilson/Rita_Wilson_0002.jpg,Rita_Wilson,"[80, 63, 173, 191]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Serena_Williams/Serena_Williams_0001.jpg,Serena_Williams,"[73, 59, 173, 194]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Donald_Rumsfeld/Donald_Rumsfeld_0015.jpg,Donald_Rumsfeld,"[68, 67, 165, 191]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Hans_Blix/Hans_Blix_0006.jpg,Hans_Blix,"[74, 62, 174, 193]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Madonna/Madonna_0001.jpg,Madonna,"[74, 58, 173, 195]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Tony_Blair/Tony_Blair_0046.jpg,Tony_Blair,"[74, 64, 169, 192]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/William_Ford_Jr/William_Ford_Jr_0006.jpg,William_Ford_Jr,"[75, 74, 169, 189]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Antonio_Palocci/Antonio_Palocci_0004.jpg,Antonio_Palocci,"[75, 64, 176, 187]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Arnoldo_Aleman/Arnoldo_Aleman_0001.jpg,Arnoldo_Aleman,"[77, 69, 171, 193]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Jacques_Chirac/Jacques_Chirac_0022.jpg,Jacques_Chirac,"[74, 63, 176, 194]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Paul_ONeill/Paul_ONeill_0001.jpg,Paul_ONeill,"[79, 64, 175, 192]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Charles_Moose/Charles_Moose_0003.jpg,Charles_Moose,"[82, 63, 178, 186]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Ann_Veneman/Ann_Veneman_0011.jpg,Ann_Veneman,"[75, 59, 175, 191]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Ariel_Sharon/Ariel_Sharon_0016.jpg,Ariel_Sharon,"[86, 84, 167, 192]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/George_W_Bush/George_W_Bush_0265.jpg,George_W_Bush,"[78, 68, 171, 187]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Jennifer_Capriati/Jennifer_Capriati_0034.jpg,Jennifer_Capriati,"[75, 65, 170, 194]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Patty_Schnyder/Patty_Schnyder_0002.jpg,Patty_Schnyder,"[81, 66, 169, 185]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Jake_Gyllenhaal/Jake_Gyllenhaal_0004.jpg,Jake_Gyllenhaal,"[75, 62, 171, 197]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Hugo_Chavez/Hugo_Chavez_0056.jpg,Hugo_Chavez,"[78, 67, 171, 194]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Abdullah_Gul/Abdullah_Gul_0013.jpg,Abdullah_Gul,"[76, 66, 177, 194]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Ray_Romano/Ray_Romano_0005.jpg,Ray_Romano,"[82, 64, 172, 190]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/George_W_Bush/George_W_Bush_0477.jpg,George_W_Bush,"[-34, 34, 76, 185]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/George_W_Bush/George_W_Bush_0158.jpg,George_W_Bush,"[80, 71, 173, 191]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Pervez_Musharraf/Pervez_Musharraf_0009.jpg,Pervez_Musharraf,"[77, 68, 177, 196]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Eduardo_Duhalde/Eduardo_Duhalde_0007.jpg,Eduardo_Duhalde,"[85, 68, 172, 182]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Hu_Jintao/Hu_Jintao_0008.jpg,Hu_Jintao,"[77, 62, 174, 193]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/George_W_Bush/George_W_Bush_0270.jpg,George_W_Bush,"[82, 72, 169, 186]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Jiri_Novak/Jiri_Novak_0011.jpg,Jiri_Novak,"[76, 60, 173, 191]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Franz_Muentefering/Franz_Muentefering_0004.jpg,Franz_Muentefering,"[-10, 118, 99, 273]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Alexander_Losyukov/Alexander_Losyukov_0004.jpg,Alexander_Losyukov,"[80, 69, 169, 183]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Hugo_Chavez/Hugo_Chavez_0042.jpg,Hugo_Chavez,"[75, 66, 174, 200]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Trent_Lott/Trent_Lott_0005.jpg,Trent_Lott,"[74, 62, 172, 190]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/John_Edwards/John_Edwards_0005.jpg,John_Edwards,"[71, 69, 166, 189]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/David_Heymann/David_Heymann_0005.jpg,David_Heymann,"[75, 60, 177, 197]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Jennifer_Aniston/Jennifer_Aniston_0010.jpg,Jennifer_Aniston,"[85, 61, 177, 193]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Michael_Phelps/Michael_Phelps_0004.jpg,Michael_Phelps,"[75, 72, 172, 205]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Sebastien_Grosjean/Sebastien_Grosjean_0001.jpg,Sebastien_Grosjean,"[73, 65, 170, 190]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Alec_Baldwin/Alec_Baldwin_0001.jpg,Alec_Baldwin,"[73, 63, 167, 191]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Gerhard_Schroeder/Gerhard_Schroeder_0086.jpg,Gerhard_Schroeder,"[81, 65, 177, 193]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Bulent_Ecevit/Bulent_Ecevit_0001.jpg,Bulent_Ecevit,"[75, 61, 175, 196]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Jan_Ullrich/Jan_Ullrich_0002.jpg,Jan_Ullrich,"[63, 57, 172, 198]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/James_Wolfensohn/James_Wolfensohn_0005.jpg,James_Wolfensohn,"[75, 69, 164, 191]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Gerhard_Schroeder/Gerhard_Schroeder_0039.jpg,Gerhard_Schroeder,"[79, 62, 172, 191]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Colin_Powell/Colin_Powell_0119.jpg,Colin_Powell,"[70, 58, 173, 195]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/George_W_Bush/George_W_Bush_0433.jpg,George_W_Bush,"[77, 64, 172, 187]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Junichiro_Koizumi/Junichiro_Koizumi_0053.jpg,Junichiro_Koizumi,"[76, 58, 177, 192]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Richard_Myers/Richard_Myers_0006.jpg,Richard_Myers,"[86, 71, 175, 189]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Guillermo_Coria/Guillermo_Coria_0025.jpg,Guillermo_Coria,"[76, 66, 181, 192]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/George_W_Bush/George_W_Bush_0208.jpg,George_W_Bush,"[81, 66, 169, 188]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Gray_Davis/Gray_Davis_0005.jpg,Gray_Davis,"[65, 51, 169, 193]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Steffi_Graf/Steffi_Graf_0001.jpg,Steffi_Graf,"[61, 61, 168, 201]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Tommy_Franks/Tommy_Franks_0006.jpg,Tommy_Franks,"[72, 67, 166, 189]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Bob_Stoops/Bob_Stoops_0004.jpg,Bob_Stoops,"[77, 68, 169, 183]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Jennifer_Aniston/Jennifer_Aniston_0001.jpg,Jennifer_Aniston,"[84, 64, 166, 194]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Noelle_Bush/Noelle_Bush_0004.jpg,Noelle_Bush,"[80, 68, 173, 190]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/David_Beckham/David_Beckham_0031.jpg,David_Beckham,"[71, 59, 176, 191]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Alvaro_Uribe/Alvaro_Uribe_0032.jpg,Alvaro_Uribe,"[82, 74, 170, 192]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/George_W_Bush/George_W_Bush_0200.jpg,George_W_Bush,"[72, 64, 174, 190]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Andre_Agassi/Andre_Agassi_0003.jpg,Andre_Agassi,"[100, 78, 176, 180]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/George_W_Bush/George_W_Bush_0184.jpg,George_W_Bush,"[186, -37, 311, 106]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Brad_Garrett/Brad_Garrett_0004.jpg,Brad_Garrett,"[75, 68, 173, 209]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/David_Nalbandian/David_Nalbandian_0006.jpg,David_Nalbandian,"[76, 64, 171, 190]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Charles_Moose/Charles_Moose_0011.jpg,Charles_Moose,"[70, 60, 176, 193]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Kristanna_Loken/Kristanna_Loken_0001.jpg,Kristanna_Loken,"[79, 57, 180, 190]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Abdullah/Abdullah_0001.jpg,Abdullah,"[75, 66, 170, 184]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Hugh_Grant/Hugh_Grant_0002.jpg,Hugh_Grant,"[74, 62, 172, 195]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Colin_Powell/Colin_Powell_0221.jpg,Colin_Powell,"[79, 58, 178, 189]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Kathleen_Kennedy_Townsend/Kathleen_Kennedy_Townsend_0002.jpg,Kathleen_Kennedy_Townsend,"[65, 53, 170, 198]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Silvan_Shalom/Silvan_Shalom_0005.jpg,Silvan_Shalom,"[78, 68, 171, 190]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Winona_Ryder/Winona_Ryder_0016.jpg,Winona_Ryder,"[83, 69, 164, 173]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Richard_Gephardt/Richard_Gephardt_0003.jpg,Richard_Gephardt,"[80, 60, 173, 193]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Richard_Virenque/Richard_Virenque_0003.jpg,Richard_Virenque,"[82, 74, 170, 186]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Xavier_Malisse/Xavier_Malisse_0005.jpg,Xavier_Malisse,"[73, 67, 165, 191]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Tony_Stewart/Tony_Stewart_0006.jpg,Tony_Stewart,"[75, 57, 172, 188]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Tom_Ridge/Tom_Ridge_0023.jpg,Tom_Ridge,"[77, 64, 174, 196]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Nestor_Kirchner/Nestor_Kirchner_0019.jpg,Nestor_Kirchner,"[73, 59, 165, 191]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Xanana_Gusmao/Xanana_Gusmao_0003.jpg,Xanana_Gusmao,"[76, 65, 168, 188]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/George_W_Bush/George_W_Bush_0209.jpg,George_W_Bush,"[80, 62, 171, 195]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Jennifer_Capriati/Jennifer_Capriati_0027.jpg,Jennifer_Capriati,"[75, 62, 169, 182]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Fidel_Castro/Fidel_Castro_0001.jpg,Fidel_Castro,"[79, 72, 174, 199]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Alexander_Downer/Alexander_Downer_0001.jpg,Alexander_Downer,"[73, 62, 166, 194]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Rubens_Barrichello/Rubens_Barrichello_0002.jpg,Rubens_Barrichello,"[59, 64, 165, 189]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Cameron_Diaz/Cameron_Diaz_0004.jpg,Cameron_Diaz,"[75, 62, 174, 195]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/George_W_Bush/George_W_Bush_0180.jpg,George_W_Bush,"[75, 61, 171, 192]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Luiz_Inacio_Lula_da_Silva/Luiz_Inacio_Lula_da_Silva_0044.jpg,Luiz_Inacio_Lula_da_Silva,"[75, 59, 171, 190]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Leonid_Kuchma/Leonid_Kuchma_0003.jpg,Leonid_Kuchma,"[77, 71, 174, 186]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Colin_Powell/Colin_Powell_0088.jpg,Colin_Powell,"[83, 67, 179, 188]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/George_W_Bush/George_W_Bush_0245.jpg,George_W_Bush,"[76, 70, 165, 190]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Scott_McClellan/Scott_McClellan_0001.jpg,Scott_McClellan,"[81, 60, 176, 196]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Vicente_Fox/Vicente_Fox_0020.jpg,Vicente_Fox,"[95, 73, 175, 186]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Monica_Seles/Monica_Seles_0006.jpg,Monica_Seles,"[80, 63, 177, 189]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/John_Allen_Muhammad/John_Allen_Muhammad_0004.jpg,John_Allen_Muhammad,"[74, 67, 169, 203]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Tony_Blair/Tony_Blair_0101.jpg,Tony_Blair,"[76, 65, 166, 190]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Thaksin_Shinawatra/Thaksin_Shinawatra_0001.jpg,Thaksin_Shinawatra,"[78, 69, 170, 190]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Carla_Del_Ponte/Carla_Del_Ponte_0002.jpg,Carla_Del_Ponte,"[62, 64, 157, 185]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Bob_Graham/Bob_Graham_0004.jpg,Bob_Graham,"[67, 53, 170, 199]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Bill_Simon/Bill_Simon_0010.jpg,Bill_Simon,"[80, 67, 171, 184]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Jeong_Se-hyun/Jeong_Se-hyun_0007.jpg,Jeong_Se-hyun,"[78, 66, 167, 194]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Nadia_Petrova/Nadia_Petrova_0005.jpg,Nadia_Petrova,"[53, 54, 166, 198]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Andre_Agassi/Andre_Agassi_0034.jpg,Andre_Agassi,"[89, 80, 173, 191]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Donald_Rumsfeld/Donald_Rumsfeld_0088.jpg,Donald_Rumsfeld,"[73, 67, 164, 189]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Colin_Powell/Colin_Powell_0175.jpg,Colin_Powell,"[82, 70, 177, 184]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Lleyton_Hewitt/Lleyton_Hewitt_0020.jpg,Lleyton_Hewitt,"[71, 60, 169, 190]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Hitomi_Soga/Hitomi_Soga_0005.jpg,Hitomi_Soga,"[66, 66, 166, 185]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Tom_Ridge/Tom_Ridge_0024.jpg,Tom_Ridge,"[78, 64, 178, 196]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Donald_Rumsfeld/Donald_Rumsfeld_0047.jpg,Donald_Rumsfeld,"[77, 66, 167, 192]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Victoria_Clarke/Victoria_Clarke_0003.jpg,Victoria_Clarke,"[80, 66, 176, 192]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Ashanti/Ashanti_0005.jpg,Ashanti,"[81, 60, 176, 190]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/George_Robertson/George_Robertson_0002.jpg,George_Robertson,"[76, 65, 172, 191]",test
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Mary_Carey/Mary_Carey_0001.jpg,Mary_Carey,"[71, 53, 175, 191]",test
